distrito,nombre_via,lat_inicio,lon_inicio,lat_fin,lon_fin,longitud_metros,tiempo_estimado_min,tiempo_normal,tiempo_punta,tiempo_noche
Miraflores,Calle Comandante Aristides Aljovín,-12.1320639,-77.0265621,-12.1319155,-77.0269474,45.04,0.09,0.09,0.14,0.07
Miraflores,Calle Comandante Aristides Aljovín,-12.1320639,-77.0265621,-12.1323881,-77.0257165,98.78,0.2,0.2,0.3,0.16
Miraflores,Avenida Vasco Nuñez de Balboa,-12.1320639,-77.0265621,-12.1314562,-77.0259803,92.36,0.18,0.18,0.27,0.14
Miraflores,Avenida Vasco Nuñez de Balboa,-12.1320639,-77.0265621,-12.1323042,-77.0267994,37.07,0.07,0.07,0.11,0.06
Miraflores,Malecón Cisneros,-12.123545,-77.0387615,-12.1239558,-77.0380079,93.78,0.19,0.19,0.29,0.15
Miraflores,Malecón Cisneros,-12.1239558,-77.0380079,-12.1243697,-77.0374304,77.77,0.16,0.16,0.24,0.13
Miraflores,Malecón Cisneros,-12.1255516,-77.0369516,-12.12601,-77.036706,57.33,0.11,0.11,0.16,0.09
Miraflores,Calle Venecia,-12.12601,-77.036706,-12.1260088,-77.0363575,37.94,0.08,0.08,0.12,0.06
Miraflores,Malecón Cisneros,-12.12601,-77.036706,-12.1291544,-77.0346665,412.65,0.83,0.83,1.24,0.66
Miraflores,Calle Porta,-12.1265553,-77.032678,-12.1257412,-77.0323439,97.12,0.19,0.19,0.29,0.15
Miraflores,Calle Manco Cápac,-12.1265553,-77.032678,-12.1261587,-77.0336427,113.81,0.23,0.23,0.34,0.18
Miraflores,Avenida 28 de Julio,-12.1257412,-77.0323439,-12.1259816,-77.0317639,68.51,0.14,0.14,0.21,0.11
Miraflores,Calle Porta,-12.1257412,-77.0323439,-12.124945,-77.0320226,94.77,0.19,0.19,0.29,0.15
Miraflores,Avenida 28 de Julio,-12.1257412,-77.0323439,-12.1254275,-77.0331133,90.66,0.18,0.18,0.27,0.14
Miraflores,Avenida 28 de Julio,-12.1259816,-77.0317639,-12.1257412,-77.0323439,68.51,0.14,0.14,0.21,0.11
Miraflores,Avenida 28 de Julio,-12.1259816,-77.0317639,-12.1263725,-77.0307719,116.32,0.23,0.23,0.34,0.18
Miraflores,Calle Ocharán,-12.1259816,-77.0317639,-12.1267987,-77.0320767,96.59,0.19,0.19,0.29,0.15
Miraflores,Calle Ocharán,-12.1251748,-77.0314347,-12.1259816,-77.0317639,96.18,0.19,0.19,0.29,0.15
Miraflores,Calle San Martín,-12.1251748,-77.0314347,-12.1255409,-77.0305278,106.7,0.21,0.21,0.32,0.17
Miraflores,Calle San Martín,-12.1255409,-77.0305278,-12.1259848,-77.029461,126.08,0.25,0.25,0.38,0.2
Miraflores,Calle Cristóbal Colón,-12.1255409,-77.0305278,-12.1263725,-77.0307719,95.75,0.19,0.19,0.29,0.15
Miraflores,Calle Ocharán,-12.1267987,-77.0320767,-12.1276562,-77.0324447,102.97,0.21,0.21,0.32,0.17
Miraflores,Calle Manco Cápac,-12.1267987,-77.0320767,-12.1265553,-77.032678,70.77,0.14,0.14,0.21,0.11
Miraflores,Calle Porta,-12.124945,-77.0320226,-12.1241355,-77.0316671,97.55,0.2,0.2,0.3,0.16
Miraflores,Calle San Martín,-12.124945,-77.0320226,-12.1251748,-77.0314347,68.86,0.14,0.14,0.21,0.11
Miraflores,Avenida 28 de Julio,-12.1263725,-77.0307719,-12.1259816,-77.0317639,116.32,0.23,0.23,0.34,0.18
Miraflores,Calle Cristóbal Colón,-12.1263725,-77.0307719,-12.1272303,-77.0310166,98.56,0.2,0.2,0.3,0.16
Miraflores,Avenida 28 de Julio,-12.1263725,-77.0307719,-12.1268231,-77.0296553,131.37,0.26,0.26,0.39,0.21
Miraflores,Calle Schell,-12.1225533,-77.0309643,-12.1224665,-77.0313429,42.32,0.08,0.08,0.12,0.06
Miraflores,Avenida José Larco,-12.1229387,-77.0291778,-12.1223648,-77.0290937,64.14,0.13,0.13,0.2,0.1
Miraflores,Calle Schell,-12.1229387,-77.0291778,-12.1226766,-77.0304267,139.0,0.28,0.28,0.42,0.22
Miraflores,Calle Comandante O'Donavan,-12.1300335,-77.0318652,-12.130841,-77.0310648,124.78,0.25,0.25,0.38,0.2
Miraflores,Calle Cristóbal Colón,-12.1300335,-77.0318652,-12.1309858,-77.0321617,110.18,0.22,0.22,0.33,0.18
Miraflores,Calle Cristóbal Colón,-12.1295972,-77.0317396,-12.1300335,-77.0318652,50.16,0.1,0.1,0.15,0.08
Miraflores,Calle Diego Ferré,-12.1295972,-77.0317396,-12.130128,-77.0298773,211.04,0.42,0.42,0.63,0.34
Miraflores,Calle Juan Fanning,-12.1290726,-77.0315895,-12.1285657,-77.0328334,146.55,0.29,0.29,0.43,0.23
Miraflores,Calle Cristóbal Colón,-12.1290726,-77.0315895,-12.1295972,-77.0317396,60.29,0.12,0.12,0.18,0.1
Miraflores,Calle Cristóbal Colón,-12.1280797,-77.0312914,-12.1290726,-77.0315895,114.53,0.23,0.23,0.34,0.18
Miraflores,Calle José Gonzales,-12.1280797,-77.0312914,-12.1286641,-77.0297386,180.97,0.36,0.36,0.54,0.29
Miraflores,Calle Cristóbal Colón,-12.1272303,-77.0310166,-12.1280797,-77.0312914,98.61,0.2,0.2,0.3,0.16
Miraflores,Calle Manco Cápac,-12.1272303,-77.0310166,-12.1267987,-77.0320767,124.88,0.25,0.25,0.38,0.2
Miraflores,Calle Porta,-12.1294593,-77.033873,-12.1290176,-77.033699,52.4,0.1,0.1,0.15,0.08
Miraflores,Calle Buenos Aires,-12.1294593,-77.033873,-12.1281013,-77.0339978,150.84,0.3,0.3,0.45,0.24
Miraflores,Calle Porta,-12.1283367,-77.0334121,-12.127428,-77.0330363,108.53,0.22,0.22,0.33,0.18
Miraflores,Calle Juan Fanning,-12.1283367,-77.0334121,-12.1281013,-77.0339978,68.87,0.14,0.14,0.21,0.11
Miraflores,Calle José Gonzales,-12.127428,-77.0330363,-12.1276562,-77.0324447,69.17,0.14,0.14,0.21,0.11
Miraflores,Calle Porta,-12.127428,-77.0330363,-12.1265553,-77.032678,104.12,0.21,0.21,0.32,0.17
Miraflores,Calle Ocharán,-12.1276562,-77.0324447,-12.1285657,-77.0328334,109.15,0.22,0.22,0.33,0.18
Miraflores,Calle José Gonzales,-12.1276562,-77.0324447,-12.1280797,-77.0312914,133.99,0.27,0.27,0.4,0.22
Miraflores,Calle José Gonzales,-12.1271997,-77.0336297,-12.127428,-77.0330363,69.35,0.14,0.14,0.21,0.11
Miraflores,Calle Buenos Aires,-12.1281013,-77.0339978,-12.1271997,-77.0336297,107.49,0.21,0.21,0.32,0.17
Miraflores,Calle Juan Fanning,-12.1281013,-77.0339978,-12.1278714,-77.0346166,72.0,0.14,0.14,0.21,0.11
Miraflores,Calle Juan Fanning,-12.1285657,-77.0328334,-12.1283367,-77.0334121,67.9,0.14,0.14,0.21,0.11
Miraflores,Calle Ocharán,-12.1285657,-77.0328334,-12.1292029,-77.033173,79.59,0.16,0.16,0.24,0.13
Miraflores,Calle Los Dalias,-12.1301173,-77.0289987,-12.1311033,-77.0290673,109.33,0.22,0.22,0.33,0.18
Miraflores,Calle Juan Fanning,-12.1301173,-77.0289987,-12.1298024,-77.0297564,89.53,0.18,0.18,0.27,0.14
Miraflores,Calle Juan Fanning,-12.1304094,-77.0282863,-12.1301173,-77.0289987,84.01,0.17,0.17,0.26,0.14
Miraflores,Calle Alcanfores,-12.1304094,-77.0282863,-12.1313893,-77.0283214,108.47,0.22,0.22,0.33,0.18
Miraflores,Calle Juan Fanning,-12.1307027,-77.0275717,-12.1304094,-77.0282863,84.28,0.17,0.17,0.26,0.14
Miraflores,Calle Santa Isabel,-12.1307027,-77.0275717,-12.1295225,-77.0274913,130.85,0.26,0.26,0.39,0.21
Miraflores,Calle Santa Isabel,-12.1307027,-77.0275717,-12.1316507,-77.0276397,105.13,0.21,0.21,0.32,0.17
Miraflores,Calle Juan Fanning,-12.1309345,-77.026979,-12.1307027,-77.0275717,69.42,0.14,0.14,0.21,0.11
Miraflores,Calle San Fernando,-12.1309345,-77.026979,-12.1319155,-77.0269474,108.58,0.22,0.22,0.33,0.18
Miraflores,Calle Comandante Aristides Aljovín,-12.1319155,-77.0269474,-12.1316507,-77.0276397,80.85,0.16,0.16,0.24,0.13
Miraflores,Calle Comandante Aristides Aljovín,-12.1319155,-77.0269474,-12.1320639,-77.0265621,45.04,0.09,0.09,0.14,0.07
Miraflores,Calle San Fernando,-12.1319155,-77.0269474,-12.1323042,-77.0267994,45.92,0.09,0.09,0.14,0.07
Miraflores,Calle Comandante Aristides Aljovín,-12.1316507,-77.0276397,-12.1313893,-77.0283214,79.64,0.16,0.16,0.24,0.13
Miraflores,Calle Comandante Aristides Aljovín,-12.1316507,-77.0276397,-12.1319155,-77.0269474,80.85,0.16,0.16,0.24,0.13
Miraflores,Calle Santa Isabel,-12.1316507,-77.0276397,-12.1331154,-77.0277034,162.18,0.32,0.32,0.48,0.26
Miraflores,Calle Santa Isabel,-12.1316507,-77.0276397,-12.1307027,-77.0275717,105.13,0.21,0.21,0.32,0.17
Miraflores,Calle Comandante Aristides Aljovín,-12.1313893,-77.0283214,-12.1311033,-77.0290673,87.14,0.17,0.17,0.26,0.14
Miraflores,Calle Comandante Aristides Aljovín,-12.1313893,-77.0283214,-12.1316507,-77.0276397,79.64,0.16,0.16,0.24,0.13
Miraflores,Calle Alcanfores,-12.1313893,-77.0283214,-12.1325719,-77.0284365,131.42,0.26,0.26,0.39,0.21
Miraflores,Calle Los Dalias,-12.1311033,-77.0290673,-12.1320528,-77.0291443,105.37,0.21,0.21,0.32,0.17
Miraflores,Calle Comandante Aristides Aljovín,-12.1311033,-77.0290673,-12.1308061,-77.0298424,90.55,0.18,0.18,0.27,0.14
Miraflores,Calle Comandante Aristides Aljovín,-12.1311033,-77.0290673,-12.1313893,-77.0283214,87.14,0.17,0.17,0.26,0.14
Miraflores,Calle Porta,-12.1290176,-77.033699,-12.1283367,-77.0334121,81.54,0.16,0.16,0.24,0.13
Miraflores,Calle Diego Ferré,-12.1290176,-77.033699,-12.1292029,-77.033173,60.81,0.12,0.12,0.18,0.1
Miraflores,Avenida Paseo de la República,-12.1219562,-77.0247572,-12.121326,-77.0249047,71.54,0.14,0.14,0.21,0.11
Miraflores,Avenida Ernesto Diez Canseco,-12.1217561,-77.0239253,-12.1219098,-77.0245645,71.63,0.14,0.14,0.21,0.11
Miraflores,Calle Mariano Odicio,-12.1217561,-77.0239253,-12.1199487,-77.0243751,205.85,0.41,0.41,0.62,0.33
Miraflores,Avenida Ernesto Diez Canseco,-12.121543,-77.0230396,-12.1217561,-77.0239253,99.25,0.2,0.2,0.3,0.16
Miraflores,Calle General Silva,-12.121543,-77.0230396,-12.1207291,-77.0229085,91.16,0.18,0.18,0.27,0.14
Miraflores,Avenida Paseo de la República,-12.1220882,-77.0247222,-12.1219562,-77.0247572,15.09,0.03,0.03,0.04,0.02
Miraflores,Avenida Ernesto Diez Canseco,-12.1220882,-77.0247222,-12.1220502,-77.0245426,20.0,0.04,0.04,0.06,0.03
Miraflores,Calle Mariano Odicio,-12.1218988,-77.0238898,-12.1217561,-77.0239253,16.25,0.03,0.03,0.04,0.02
Miraflores,Avenida Ernesto Diez Canseco,-12.1218988,-77.0238898,-12.1216922,-77.0229966,99.88,0.2,0.2,0.3,0.16
Miraflores,Calle José Félix Olcay,-12.1222795,-77.0225065,-12.123077,-77.0230435,105.83,0.21,0.21,0.32,0.17
Miraflores,Calle General Silva,-12.1222795,-77.0225065,-12.1216922,-77.0229966,84.07,0.17,0.17,0.26,0.14
Miraflores,Calle Mariano Odicio,-12.1235268,-77.0234943,-12.1227281,-77.0236888,90.86,0.18,0.18,0.27,0.14
Miraflores,Calle José Félix Olcay,-12.1235268,-77.0234943,-12.123717,-77.0243282,93.18,0.19,0.19,0.29,0.15
Miraflores,Avenida Paseo de la República,-12.123717,-77.0243282,-12.1220882,-77.0247222,185.22,0.37,0.37,0.55,0.3
Miraflores,Calle José Félix Olcay,-12.123717,-77.0243282,-12.1236846,-77.0248001,51.49,0.1,0.1,0.15,0.08
Miraflores,Calle Schell,-12.1236846,-77.0248001,-12.1235023,-77.0258933,120.69,0.24,0.24,0.36,0.19
Miraflores,Avenida Paseo de la República,-12.1236846,-77.0248001,-12.1252383,-77.0244572,175.88,0.35,0.35,0.52,0.28
Miraflores,Calle Schell,-12.1235023,-77.0258933,-12.1233387,-77.0268451,105.17,0.21,0.21,0.32,0.17
Miraflores,Calle Grimaldo del Solar,-12.1235023,-77.0258933,-12.122143,-77.025855,150.43,0.3,0.3,0.45,0.24
Miraflores,Calle Schell,-12.1233387,-77.0268451,-12.1231762,-77.0278183,107.45,0.21,0.21,0.32,0.17
Miraflores,Avenida La Paz,-12.1233387,-77.0268451,-12.1222441,-77.026799,121.19,0.24,0.24,0.36,0.19
Miraflores,Calle Alcanfores,-12.1231762,-77.0278183,-12.1246811,-77.027924,166.87,0.33,0.33,0.5,0.26
Miraflores,Calle Schell,-12.1231762,-77.0278183,-12.1229387,-77.0291778,150.3,0.3,0.3,0.45,0.24
Miraflores,Calle Alcanfores,-12.1265595,-77.0280466,-12.1274391,-77.028091,97.42,0.19,0.19,0.29,0.15
Miraflores,Calle San Martín,-12.1265595,-77.0280466,-12.1269961,-77.0269613,127.63,0.26,0.26,0.39,0.21
Miraflores,Avenida La Paz,-12.1269961,-77.0269613,-12.1266219,-77.0269511,41.41,0.08,0.08,0.12,0.06
Miraflores,Calle San Martín,-12.1269961,-77.0269613,-12.1273821,-77.0260175,111.25,0.22,0.22,0.33,0.18
Miraflores,Pasaje Sucre,-12.1275288,-77.0256611,-12.1260998,-77.025262,163.94,0.33,0.33,0.5,0.26
Miraflores,Calle San Martín,-12.1275288,-77.0256611,-12.1277329,-77.025159,59.13,0.12,0.12,0.18,0.1
Miraflores,Pasaje San Martín,-12.1277329,-77.025159,-12.1272838,-77.0250072,52.36,0.1,0.1,0.15,0.08
Miraflores,Calle San Martín,-12.1277329,-77.025159,-12.1281777,-77.0240642,128.93,0.26,0.26,0.39,0.21
Miraflores,Avenida Reducto,-12.1281777,-77.0240642,-12.1283416,-77.0240213,18.72,0.04,0.04,0.06,0.03
Miraflores,Calle Alcanfores,-12.1274391,-77.028091,-12.1283842,-77.0281427,104.7,0.21,0.21,0.32,0.17
Miraflores,Avenida 28 de Julio,-12.1274391,-77.028091,-12.1268706,-77.0295303,168.82,0.34,0.34,0.51,0.27
Miraflores,Avenida La Paz,-12.1278821,-77.0269854,-12.1269961,-77.0269613,98.05,0.2,0.2,0.3,0.16
Miraflores,Avenida La Paz,-12.1278821,-77.0269854,-12.1289813,-77.0266751,126.2,0.25,0.25,0.38,0.2
Miraflores,Avenida 28 de Julio,-12.1278821,-77.0269854,-12.1277267,-77.0273732,45.58,0.09,0.09,0.14,0.07
Miraflores,Calle Alcanfores,-12.1283842,-77.0281427,-12.1292521,-77.0282078,96.27,0.19,0.19,0.29,0.15
Miraflores,Calle Manco Cápac,-12.1283842,-77.0281427,-12.1289813,-77.0266751,172.87,0.35,0.35,0.52,0.28
Miraflores,Calle Manco Cápac,-12.1289813,-77.0266751,-12.129235,-77.0260791,70.69,0.14,0.14,0.21,0.11
Miraflores,Avenida La Paz,-12.1289813,-77.0266751,-12.1297207,-77.0264724,84.72,0.17,0.17,0.26,0.14
Miraflores,Avenida La Paz,-12.1289813,-77.0266751,-12.1278821,-77.0269854,126.2,0.25,0.25,0.38,0.2
Miraflores,Calle Manco Cápac,-12.129235,-77.0260791,-12.1299092,-77.0244542,191.95,0.38,0.38,0.57,0.3
Miraflores,Calle Grimaldo del Solar,-12.129235,-77.0260791,-12.1282575,-77.0260459,108.19,0.22,0.22,0.33,0.18
Miraflores,Calle Los Dalias,-12.1289685,-77.0289322,-12.1301173,-77.0289987,127.29,0.25,0.25,0.38,0.2
Miraflores,Calle José Gonzales,-12.1289685,-77.0289322,-12.1292521,-77.0282078,84.86,0.17,0.17,0.26,0.14
Miraflores,Calle Alcanfores,-12.1292521,-77.0282078,-12.1304094,-77.0282863,128.31,0.26,0.26,0.39,0.21
Miraflores,Calle José Gonzales,-12.1292521,-77.0282078,-12.1295225,-77.0274913,83.53,0.17,0.17,0.26,0.14
Miraflores,Calle Santa Isabel,-12.1295225,-77.0274913,-12.1307027,-77.0275717,130.85,0.26,0.26,0.39,0.21
Miraflores,Calle José Gonzales,-12.1295225,-77.0274913,-12.1298529,-77.0266017,103.5,0.21,0.21,0.32,0.17
Miraflores,Calle San Fernando,-12.1298529,-77.0266017,-12.1309345,-77.026979,126.5,0.25,0.25,0.38,0.2
Miraflores,Calle José Gonzales,-12.1298529,-77.0266017,-12.1299389,-77.0264115,22.78,0.05,0.05,0.08,0.04
Miraflores,Avenida La Paz,-12.1299389,-77.0264115,-12.1297207,-77.0264724,25.03,0.05,0.05,0.08,0.04
Miraflores,Calle José Gonzales,-12.1299389,-77.0264115,-12.1300679,-77.0261043,36.36,0.07,0.07,0.11,0.06
Miraflores,Avenida La Paz,-12.1299389,-77.0264115,-12.130923,-77.0261363,112.91,0.23,0.23,0.34,0.18
Miraflores,Calle Grimaldo del Solar,-12.1300679,-77.0261043,-12.129235,-77.0260791,92.18,0.18,0.18,0.27,0.14
Miraflores,Calle José Gonzales,-12.1300679,-77.0261043,-12.1306453,-77.0251803,119.15,0.24,0.24,0.36,0.19
Miraflores,Calle Mariscal Sucre,-12.1114422,-77.0408585,-12.1107557,-77.0415485,106.81,0.21,0.21,0.32,0.17
Miraflores,Calle Jorge Vanderghen,-12.1106255,-77.0399516,-12.1113302,-77.0392754,107.22,0.21,0.21,0.32,0.17
Miraflores,Calle José E. del Llano Zapata,-12.1106255,-77.0399516,-12.1114422,-77.0408585,133.82,0.27,0.27,0.4,0.22
Miraflores,Calle Almirante Lord Nelson,-12.1113302,-77.0392754,-12.1110046,-77.0389258,52.4,0.1,0.1,0.15,0.08
Miraflores,Calle Jorge Vanderghen,-12.1113302,-77.0392754,-12.112207,-77.038386,137.05,0.27,0.27,0.4,0.22
Miraflores,Calle Alfredo Salazar,-12.1104912,-77.0383716,-12.1097821,-77.0390812,110.09,0.22,0.22,0.33,0.18
Miraflores,Avenida Francisco Tudela y Varela,-12.1100465,-77.0422439,-12.110893,-77.0431623,136.98,0.27,0.27,0.4,0.22
Miraflores,Calle Mariscal Sucre,-12.1107557,-77.0415485,-12.1100465,-77.0422439,109.02,0.22,0.22,0.33,0.18
Miraflores,Calle Almirante Lord Cochrane,-12.1107557,-77.0415485,-12.1099207,-77.0406528,134.31,0.27,0.27,0.4,0.22
Miraflores,Calle Mariscal Sucre,-12.1121696,-77.0401233,-12.1114422,-77.0408585,113.49,0.23,0.23,0.34,0.18
Miraflores,Calle Almirante Lord Nelson,-12.1121696,-77.0401233,-12.1113302,-77.0392754,130.93,0.26,0.26,0.39,0.21
Miraflores,Calle Chiclayo,-12.1148352,-77.0368477,-12.1148303,-77.0369968,16.24,0.03,0.03,0.04,0.02
Miraflores,Avenida Comandante Espinar,-12.1148352,-77.0368477,-12.1140442,-77.0368448,87.5,0.18,0.18,0.27,0.14
Miraflores,Calle Chiclayo,-12.1148361,-77.0357876,-12.1148352,-77.0368477,115.4,0.23,0.23,0.34,0.18
Miraflores,Calle Arica,-12.1148361,-77.0357876,-12.1140021,-77.0357796,92.26,0.18,0.18,0.27,0.14
Miraflores,Calle Chiclayo,-12.1148526,-77.0347362,-12.1148361,-77.0357876,114.47,0.23,0.23,0.34,0.18
Miraflores,Calle Elías Aguirre,-12.1148526,-77.0347362,-12.1158867,-77.0347426,114.4,0.23,0.23,0.34,0.18
Miraflores,Calle Chiclayo,-12.114857,-77.03349,-12.1148526,-77.0347362,135.66,0.27,0.27,0.4,0.22
Miraflores,Calle General Borgoño,-12.114857,-77.03349,-12.1139092,-77.0334773,104.86,0.21,0.21,0.32,0.17
Miraflores,Calle General Borgoño,-12.114857,-77.03349,-12.11504,-77.0335011,20.28,0.04,0.04,0.06,0.03
Miraflores,Calle Chiclayo,-12.1148633,-77.0323947,-12.114857,-77.03349,119.23,0.24,0.24,0.36,0.19
Miraflores,Calle Independencia,-12.1148633,-77.0323947,-12.1138709,-77.0323919,109.78,0.22,0.22,0.33,0.18
Miraflores,Calle Independencia,-12.1148633,-77.0323947,-12.1159014,-77.0324272,114.89,0.23,0.23,0.34,0.18
Miraflores,Calle Gervasio Santillana,-12.1043466,-77.0302964,-12.1042042,-77.0293882,100.11,0.2,0.2,0.3,0.16
Miraflores,Avenida Petit Thouars,-12.1043466,-77.0302964,-12.1033908,-77.0304618,107.26,0.21,0.21,0.32,0.17
Miraflores,Calle Río de Janeiro,-12.1054156,-77.0301254,-12.10559,-77.0311538,113.6,0.23,0.23,0.34,0.18
Miraflores,Avenida Petit Thouars,-12.1054156,-77.0301254,-12.1043466,-77.0302964,119.71,0.24,0.24,0.36,0.19
Miraflores,Calle Sevilla,-12.1064802,-77.029948,-12.1063275,-77.0290395,100.33,0.2,0.2,0.3,0.16
Miraflores,Avenida Petit Thouars,-12.1064802,-77.029948,-12.1054156,-77.0301254,119.34,0.24,0.24,0.36,0.19
Miraflores,Pasaje José Payán,-12.1069956,-77.0298619,-12.1071577,-77.0308905,113.4,0.23,0.23,0.34,0.18
Miraflores,Avenida Petit Thouars,-12.1069956,-77.0298619,-12.1064802,-77.029948,57.78,0.12,0.12,0.18,0.1
Miraflores,Avenida Petit Thouars,-12.1075649,-77.029761,-12.1069956,-77.0298619,63.93,0.13,0.13,0.2,0.1
Miraflores,Jirón Scipión Llona,-12.1075649,-77.029761,-12.1077209,-77.0308012,114.54,0.23,0.23,0.34,0.18
Miraflores,Calle Carlos Tenaud,-12.1086233,-77.0295934,-12.1084672,-77.0286863,100.24,0.2,0.2,0.3,0.16
Miraflores,Avenida Petit Thouars,-12.1086233,-77.0295934,-12.1075649,-77.029761,118.5,0.24,0.24,0.36,0.19
Miraflores,Calle Domingo Orué,-12.1092301,-77.0294851,-12.1093146,-77.0305282,113.93,0.23,0.23,0.34,0.18
Miraflores,Avenida Petit Thouars,-12.1092301,-77.0294851,-12.1086233,-77.0295934,68.15,0.14,0.14,0.21,0.11
Miraflores,Calle Carlos A. Salaverry,-12.1094918,-77.0294401,-12.109423,-77.0283913,114.42,0.23,0.23,0.34,0.18
Miraflores,Avenida Petit Thouars,-12.1094918,-77.0294401,-12.1092301,-77.0294851,29.36,0.06,0.06,0.09,0.05
Miraflores,Calle Junín,-12.1104953,-77.029265,-12.1105781,-77.0303225,115.48,0.23,0.23,0.34,0.18
Miraflores,Avenida Petit Thouars,-12.1104953,-77.029265,-12.1094918,-77.0294401,112.63,0.23,0.23,0.34,0.18
Miraflores,Calle Contralmirante Montero,-12.111535,-77.029084,-12.1114551,-77.0280276,115.34,0.23,0.23,0.34,0.18
Miraflores,Avenida Petit Thouars,-12.111535,-77.029084,-12.1104953,-77.029265,116.69,0.23,0.23,0.34,0.18
Miraflores,Calle Domingo Elías,-12.11258,-77.0289044,-12.1126416,-77.0299762,116.87,0.23,0.23,0.34,0.18
Miraflores,Avenida Petit Thouars,-12.11258,-77.0289044,-12.111535,-77.029084,117.24,0.23,0.23,0.34,0.18
Miraflores,Avenida Angamos Este,-12.1136383,-77.0287403,-12.113698,-77.0297793,113.29,0.23,0.23,0.34,0.18
Miraflores,Avenida Petit Thouars,-12.1136383,-77.0287403,-12.11258,-77.0289044,118.43,0.24,0.24,0.36,0.19
Miraflores,Avenida Petit Thouars,-12.1137352,-77.0287246,-12.1136383,-77.0287403,10.85,0.02,0.02,0.03,0.02
Miraflores,Avenida Angamos Este,-12.1137352,-77.0287246,-12.1136879,-77.0279909,80.04,0.16,0.16,0.24,0.13
Miraflores,Calle General Vidal,-12.1144761,-77.0285922,-12.1145525,-77.0272996,140.96,0.28,0.28,0.42,0.22
Miraflores,Avenida Petit Thouars,-12.1144761,-77.0285922,-12.1137352,-77.0287246,83.22,0.17,0.17,0.26,0.14
Miraflores,Jirón Gonzales Prada,-12.1169511,-77.0281857,-12.1169466,-77.0292257,113.21,0.23,0.23,0.34,0.18
Miraflores,Avenida Petit Thouars,-12.1169511,-77.0281857,-12.1144761,-77.0285922,277.35,0.55,0.55,0.82,0.44
Miraflores,Avenida Petit Thouars,-12.1172141,-77.0281661,-12.1169511,-77.0281857,29.17,0.06,0.06,0.09,0.05
Miraflores,Calle General Pershing,-12.1172141,-77.0281661,-12.1169504,-77.0278046,48.98,0.1,0.1,0.15,0.08
Miraflores,Jirón Gonzales Prada,-12.1169504,-77.0278046,-12.1168566,-77.0273989,45.37,0.09,0.09,0.14,0.07
Miraflores,Jirón Gonzales Prada,-12.1169504,-77.0278046,-12.1169511,-77.0281857,41.48,0.08,0.08,0.12,0.06
Miraflores,Calle Coronel Inclán,-12.1169529,-77.031378,-12.1159151,-77.0313587,114.82,0.23,0.23,0.34,0.18
Miraflores,Calle Teniente Enrique Palacios,-12.1169529,-77.031378,-12.1169469,-77.0324368,115.26,0.23,0.23,0.34,0.18
Miraflores,Calle Coronel Inclán,-12.1169529,-77.031378,-12.1179804,-77.0313858,113.67,0.23,0.23,0.34,0.18
Miraflores,Calle Independencia,-12.1169469,-77.0324368,-12.1179723,-77.0324484,113.44,0.23,0.23,0.34,0.18
Miraflores,Calle Teniente Enrique Palacios,-12.1169469,-77.0324368,-12.116932,-77.0335161,117.5,0.23,0.23,0.34,0.18
Miraflores,Calle Independencia,-12.1169469,-77.0324368,-12.1159014,-77.0324272,115.66,0.23,0.23,0.34,0.18
Miraflores,Calle Teniente Enrique Palacios,-12.116932,-77.0335161,-12.1169195,-77.0347428,133.54,0.27,0.27,0.4,0.22
Miraflores,Calle General Borgoño,-12.116932,-77.0335161,-12.1179642,-77.0335173,114.19,0.23,0.23,0.34,0.18
Miraflores,Calle General Borgoño,-12.116932,-77.0335161,-12.1158963,-77.0335148,114.57,0.23,0.23,0.34,0.18
Miraflores,Calle Elías Aguirre,-12.1169195,-77.0347428,-12.1179468,-77.0347527,113.65,0.23,0.23,0.34,0.18
Miraflores,Calle Teniente Enrique Palacios,-12.1169195,-77.0347428,-12.1169014,-77.0358074,115.9,0.23,0.23,0.34,0.18
Miraflores,Calle Arica,-12.1169014,-77.0358074,-12.1158686,-77.0357975,114.26,0.23,0.23,0.34,0.18
Miraflores,Calle Teniente Enrique Palacios,-12.1169014,-77.0358074,-12.1168878,-77.0368662,115.27,0.23,0.23,0.34,0.18
Miraflores,Calle Teniente Enrique Palacios,-12.1168878,-77.0368662,-12.1168838,-77.0370294,17.77,0.04,0.04,0.06,0.03
Miraflores,Avenida Comandante Espinar,-12.1168878,-77.0368662,-12.1158549,-77.0368579,114.27,0.23,0.23,0.34,0.18
Miraflores,Avenida Comandante Espinar,-12.1158549,-77.0368579,-12.1148352,-77.0368477,112.81,0.23,0.23,0.34,0.18
Miraflores,Calle Piura,-12.1158549,-77.0368579,-12.1158686,-77.0357975,115.44,0.23,0.23,0.34,0.18
Miraflores,Avenida José Pardo,-12.1190927,-77.0370603,-12.1191001,-77.0368958,17.93,0.04,0.04,0.06,0.03
Miraflores,Avenida Jorge Chávez,-12.1190927,-77.0370603,-12.120142,-77.0370862,116.11,0.23,0.23,0.34,0.18
Miraflores,Avenida Comandante Espinar,-12.1191001,-77.0368958,-12.1189767,-77.0368953,13.65,0.03,0.03,0.04,0.02
Miraflores,Avenida José Pardo,-12.1191001,-77.0368958,-12.1191136,-77.0358286,116.18,0.23,0.23,0.34,0.18
Miraflores,Calle Bolognesi,-12.1191136,-77.0358286,-12.1189843,-77.0358274,14.3,0.03,0.03,0.04,0.02
